Q1935547,Minefield,Q1983062,episode
Q1973469,Strange New World,Q1983062,episode
Q1974429,Fight or Flight,Q1983062,episode
Q1994530,Daedalus,Q1983062,episode
Q2033473,Kobayashi Maru,,
Q2121683,Caretaker,Q1983062,episode
Q2134825,Detained,Q1983062,episode
Q2158401,Trials and Tribble-ations,Q1983062,episode
Q2264987,Surak,Q6619679,fictional humanoid
Q2360335,Vox Sola,Q1983062,episode
Q2364567,Civilization,Q1983062,episode
Q2473641,Quark,Q95074,fictional character
Q2517411,Star Trek: Voyager – Elite Force,Q7889,video game
Q2524188,Breaking the Ice,Q1983062,episode
Q2609295,Lore,Q95074,fictional character
Q2620129,The Communicator,Q1983062,episode
Q2629417,Broken Bow,Q1983062,episode
Q2664096,Mudd's Women,Q1983062,episode
Q2704591,Cease Fire,Q1983062,episode
Q2779810,,Q95074,fictional character
Q2785404,Vanishing Point,Q1983062,episode
Q2786172,Romulus,Q2775969,fictional planet
Q2811418,The Shipment,Q1983062,episode
Q2843483,Judgment,Q1983062,episode
Q2890937,The Visitor,Q1983062,episode
Q2891237,Rejoined,Q1983062,episode
Q2936269,Future Tense,Q1983062,episode
Q3018316,Similitude,Q1983062,episode
Q3107459,Dagger of the Mind,Q1983062,episode
Q3160645,Jake Sisko,Q95074,fictional character
Q3173451,Lwaxana Troi,Q95074,fictional character
Q3177733,Proving Ground,Q1983062,episode
Q3205380,Harbinger,Q1983062,episode
Q3231770,Code of Honor,Q1983062,episode
Q3231778,Haven,Q1983062,episode
Q3231803,Angel One,Q1983062,episode
Q3232629,The Last Outpost,Q1983062,episode
Q3272694,The Survivors,Q1983062,episode
Q3375978,Secondary characters of Star Trek,Q13406463,Wikimedia list article
Q3435679,Too Short a Season,Q1983062,episode
Q3435829,The Arsenal of Freedom,Q1983062,episode
Q3436313,Justice,Q1983062,episode
Q3441800,The Icarus Factor,Q1983062,episode
Q3441829,Up the Long Ladder,Q1983062,episode
Q3444444,The Dauphin,Q1983062,episode
Q3465790,Season 1 of Star Trek: Enterprise,Q3464665,television season
Q3468580,Season 2 of Star Trek: Deep Space Nine,Q3464665,television season
Q3468788,season 3 of Star Trek: Voyager,Q3464665,television season
Q3468897,Season 4 of Star Trek: Deep Space Nine,Q3464665,television season
Q3487183,And the Children Shall Lead,Q1983062,episode
Q3487393,Metamorphosis,Q1983062,episode
Q3487403,Who Mourns for Adonais?,Q1983062,episode
Q3487442,Operation: Annihilate!,Q1983062,episode
Q3487448,Whom Gods Destroy,Q1983062,episode
Q3487454,A Piece of the Action,Q1983062,episode
Q3487477,Return to Tomorrow,Q1983062,episode
Q3487489,The Paradise Syndrome,Q1983062,episode
Q3488424,"I, Mudd",Q1983062,episode
Q3488463,The Gamesters of Triskelion,Q1983062,episode
Q3488489,The Enterprise Incident,Q1983062,episode
Q3488828,The Apple,Q1983062,episode
Q3494387,Dead Stop,Q1983062,episode
Q3496852,The Price,Q1983062,episode
Q3496996,Star Trek: Hidden Evil,Q7889,video game
Q3499484,Peter Duryea,Q5,human
Q3506742,All Our Yesterdays,Q1983062,episode
Q3511648,Scorpion,Q1983062,episode
Q3544187,Precious Cargo,Q1983062,episode
Q3575367,Species of Star Trek: Voyager,Q15416,television program
Q3730022,season 5 of Star Trek: Deep Space Nine,Q3464665,television season
Q3730026,Season 7 of Star Trek: Deep Space Nine,Q3464665,television season
Q3730029,season 4 of Star Trek: Voyager,Q3464665,television season
Q3730034,Season 2 Star Trek episodes,Q3464665,television season
Q3730036,Season 1 of Star Trek,Q3464665,television season
Q3776617,USS Reliant NCC-1864,Q14637321,fictional spacecraft
Q3900473,List of minor recurring characters in Star Trek: Voyager,Q13406463,Wikimedia list article
Q3968322,Star Trekkin',Q134556,single
Q4486161,The Thaw,Q1983062,episode
Q4658162,A Matter of Perspective,Q1983062,episode
Q4672505,Accession,Q1983062,episode
Q4709451,Albatross,Q1983062,episode
Q4792566,Armageddon Game,Q1983062,episode
Q4825905,"Author, Author",Q1983062,episode
Q4880799,Behind Enemy Lines,Q571,book
Q4884981,Bem,Q1983062,episode
Q4898202,Betrayal,Q571,book
Q4900128,Beyond the Farthest Star,Q1983062,episode
Q5021681,Call to Arms,Q1983062,episode
Q5071858,Change of Heart,Q1983062,episode
Q5099345,Chimera,Q1983062,episode
Q5114390,Chrysalis,Q1983062,episode
Q5136591,Clues,Q1983062,episode
Q5142258,Cold Fire,Q1983062,episode
Q5158470,Concerning Flight,Q1983062,episode
Q5178161,Course: Oblivion,Q1983062,episode
Q5186601,Critical Care,Q1983062,episode
Q5221208,Arena,Q1983062,episode
Q5223237,Dark Frontier,Q1983062,episode
Q5256188,Demon,Q1983062,episode
Q5267117,Devil's Due,Q1983062,episode
Q5281321,Disaster,Q1983062,episode
Q5282602,Displaced,Q1983062,episode
Q5287295,"Doctor Bashir, I Presume?",Q1983062,episode
Q5299565,"Double, Double",Q571,book
Q5305772,Dramatis Personae,Q1983062,episode
Q5384474,Equilibrium,Q1983062,episode
Q5385821,Star Trek: Starfleet Academy,Q7889,video game
Q5422355,Extreme Measures,Q1983062,episode
Q5422369,Extreme Risk,Q1983062,episode
Q5422700,Eye of the Needle,Q1983062,episode
Q5423474,E²,Q1983062,episode
Q5436666,Fascination,Q1983062,episode
Q5467020,For the Cause,Q1983062,episode
Q5467149,For the Uniform,Q1983062,episode
Q5467482,Force of Nature,Q1983062,episode
Q5477914,Frame of Mind,Q1983062,episode
Q5504409,Friendship One,Q1983062,episode
Q5510689,Future Imperfect,Q1983062,episode
Q5582927,Good Shepherd,Q1983062,episode
Q5586666,Gorn,Q1700422,extraterrestrial from Star Trek
Q5598039,Gravity,Q1983062,episode
Q5655423,Hard Time,Q1983062,episode
Q5890492,Homestead,Q1983062,episode
Q5899622,Hope and Fear,Q1983062,episode
Q5944738,Hunters,Q1983062,episode
Q5988287,Identity Crisis,Q1983062,episode
Q5990802,If Wishes Were Horses,Q1983062,episode
Q6010920,In Theory,Q1983062,episode
Q6025158,Indiscretion,Q1983062,episode
Q6033783,Inheritance,Q1983062,episode
Q6036887,Inquisition,Q1983062,episode
Q6059765,Invasive Procedures,Q1983062,episode
Q6134409,Template:Star Trek,Q11266439,Wikimedia template
Q6255958,Category:Star Trek wars and battles,Q4167836,Wikimedia category
Q6421043,Klingon High Council,Q15238535,fictional government or government body
Q6539456,Liaisons,Q1983062,episode
Q6544922,Life Line,Q1983062,episode
Q6544989,Life Support,Q1983062,episode
Q6598230,List of Star Trek: New Voyages episodes,Q13406463,Wikimedia list article
Q6598231,List of Star Trek: The Next Generation cast members,Q13406463,Wikimedia list article
Q6598234,List of Star Trek animals,Q13406463,Wikimedia list article
Q6598235,List of Star Trek: Voyager novels,Q13406463,Wikimedia list article
Q6598237,List of Star Trek materials,Q13406463,Wikimedia list article
Q6606897,List of awards and nominations received by Star Trek: Deep Space Nine,Q13406463,Wikimedia list article
Q6606898,List of awards and nominations received by Star Trek: The Next Generation,Q13406463,Wikimedia list article
Q6606899,List of awards and nominations received by Star Trek: The Original Series,Q13406463,Wikimedia list article
Q6659370,Living Witness,Q1983062,episode
Q6675418,Looking for par'Mach in All the Wrong Places,Q1983062,episode
Q6748463,Maneuvers,Q1983062,episode
Q6993394,Category:Lists of Star Trek characters,Q4167836,Wikimedia category
Q7033193,Night,Q1983062,episode
Q7033819,Nightingale,Q1983062,episode
Q7049114,Non Sequitur,Q1983062,episode
Q7062763,Nothing Human,Q1983062,episode
Q7091790,Once More Unto the Breach,Q1983062,episode
Q7092819,One Little Ship,Q1983062,episode
Q7135031,Parallels,Q1983062,episode
Q7142921,Past Tense,Q1983062,episode
Q7144754,Pathfinder,Q1983062,episode
Q7165351,Penumbra,Q1983062,episode
Q7201186,Planet X,Q571,book
Q7208476,Category:Star Trek (film franchise),Q4167836,Wikimedia category
Q7247600,Prodigal Daughter,Q1983062,episode
Q7250266,Prophecy,Q1983062,episode
Q7250287,Prophet Motive,Q1983062,episode
Q7291955,Random Thoughts,Q1983062,episode
Q7294386,Rapture,Q1983062,episode
Q7300960,Real Life,Q1983062,episode
Q7301411,Reap the Whirlwind,Q571,book
Q7305751,Redemption,Q1983062,episode
Q7315703,Resolutions,Q1983062,episode
Q7316518,Resurrection,Q1983062,episode
Q7324165,Category:WikiProject Star Trek members,Q4167836,Wikimedia category
Q7358881,list of Star Trek characters (T–Z),Q13406463,Wikimedia list article
Q7359080,List of Star Trek: The Next Generation characters,Q13406463,Wikimedia list article
Q7379022,Rules of Acquisition,Q1983062,episode
Q7379028,Rules of Engagement,Q571,book
Q7379029,Rules of Engagement,Q1983062,episode
Q7414832,list of games in Star Trek,Q13406463,Wikimedia list article
Q7417478,list of Star Trek planets,Q13406463,Wikimedia list article
Q7423844,Sarek,Q571,book
Q7431504,Schisms,Q1983062,episode
Q7444704,sector,,
Q7462541,Shakaar,Q1983062,episode
Q7600966,Star Trek: Deep Space Nine: The Fallen,Q7889,video game
Q7600979,Star Trek: Invasion,Q7889,video game
Q7600990,Star Trek: Phaser Strike,Q7889,video game
Q7600991,Star Trek: Secret of Vulcan Fury,Q7889,video game
Q7600995,Star Trek: Starfleet Academy,Q3297186,limited series
Q7601003,Star Trek: The Exhibition,,
Q7601006,Star Trek: The Magazine,Q41298,magazine
Q7601008,Star Trek: The New Voyages,Q571,book
Q7601009,Star Trek: The New Voyages 2,Q571,book
Q7601022,Star Trek: The Next Generation – A Final Unity,Q7889,video game
Q7601032,Star Trek,Q1114502,American comic book
Q7601035,Star Trek,Q571,book
Q7601037,Star Trek,Q7889,video game
Q7601047,Star Trek Spaceflight Chronology,Q571,book
Q7621339,Strange Bedfellows,Q1983062,episode
Q7623965,String Theory,Q571,book
Q7673930,Tacking into the Wind,Q1983062,episode
Q7684563,Tapestry,Q1983062,episode
Q7713246,The Alternate,Q1983062,episode
Q7714891,The Augments,Q1983062,episode
Q7716357,The Begotten,Q1983062,episode
Q7722096,The Changing Face of Evil,Q1983062,episode
Q7723031,The Chute,Q1983062,episode
Q7725044,Category:Star Trek spacecraft,Q4167836,Wikimedia category
Q7729572,The Defector,Q1983062,episode
Q7730545,The Dogs of War,Q1983062,episode
Q7732182,The Enemy,Q1983062,episode
Q7732278,The Ensigns of Command,Q1983062,episode
Q7740379,The Host,Q1983062,episode
Q7743099,The Jem'Hadar,Q1983062,episode
Q7753998,The Next Phase,Q1983062,episode
Q7756243,The Passenger,Q1983062,episode
Q7756695,The Perfect Mate,Q1983062,episode
Q7757988,The Practical Joker,Q1983062,episode
Q7759503,The Raven,Q1983062,episode
Q7759792,The Reckoning,Q1983062,episode
Q7762826,The Search,Q1983062,episode
Q7764119,The Siege of AR-558,Q1983062,episode
Q7766854,The Storyteller,Q1983062,episode
Q7767549,The Survivor,Q1983062,episode
Q7769334,The Time Trap,Q1983062,episode
Q7773920,The Way of the Warrior,Q1983062,episode
Q7784320,Thine Own Self,Q1983062,episode
Q7785215,Thirty Days,Q1983062,episode
Q7798467,Through the Looking Glass,Q1983062,episode
Q7804770,Time's Arrow,Q1983062,episode
Q7805539,Timeless,Q1983062,episode
Q7836540,"Treachery, Faith, and the Great River",Q1983062,episode
Q7887305,United,Q1983062,episode
Q7893741,Unity,Q1983062,episode
Q7933105,Violations,Q1983062,episode
Q7969397,Warhead,Q1983062,episode
Q7969525,Warlord,Q1983062,episode
Q8034838,Workforce,Q1983062,episode
Q8078964,Ömer the Tourist in Star Trek,Q11424,film
Q8209008,Portal:Star Trek,Q4663903,Wikimedia portal
Q8305078,Template:Star Trek: Voyager,Q11266439,Wikimedia template
Q8306218,Category:Books based on Star Trek,Q4167836,Wikimedia category
Q8348948,Category:Category-Class Star Trek articles,Q4167836,Wikimedia category
Q8378916,Category:Disambig-Class Star Trek articles,Q4167836,Wikimedia category
Q8386156,Category:Documentary films about Star Trek,Q4167836,Wikimedia category
Q8510884,Category:High-importance Star Trek articles,Q4167836,Wikimedia category
Q8717389,Category:Parody films based on Star Trek,Q4167836,Wikimedia category
Q8763000,Category:Pinball machines based on Star Trek,Q4167836,Wikimedia category
Q8810446,Category:Star Trek: Enterprise,Q4167836,Wikimedia category
Q8810463,Category:Star Trek: The Next Generation characters,Q4167836,Wikimedia category
Q8810472,Category:Star Trek: The Original Series images,Q4167836,Wikimedia category
Q8810477,Category:Star Trek: Voyager images,Q4167836,Wikimedia category
Q8810483,Category:Star Trek (film franchise) posters,Q4167836,Wikimedia category
Q8810485,Category:Star Trek alien characters,Q4167836,Wikimedia category
Q8810490,Category:Star Trek articles that need to differentiate between fact and fiction,Q4167836,Wikimedia category
Q8810495,Category:Star Trek comics images,Q4167836,Wikimedia category
Q8810497,Category:Star Trek episode lists,Q4167836,Wikimedia category
Q8810500,Category:Star Trek fan fiction,Q4167836,Wikimedia category
Q8810512,Category:Star Trek novel covers,Q4167836,Wikimedia category
Q8810513,Category:Star Trek novel stubs,Q4167836,Wikimedia category
Q8810519,Category:Star Trek planets,Q4167836,Wikimedia category
Q8810532,Category:Star Trek television series,Q4167836,Wikimedia category
Q8810751,Category:Starship simulators based on Star Trek,Q4167836,Wikimedia category
Q8897555,Category:Video games based on Star Trek: The Next Generation,Q4167836,Wikimedia category
Q8897556,Category:Video games based on Star Trek: The Original Series,Q4167836,Wikimedia category
Q8897558,Category:Video games based on Star Trek (film franchise),Q4167836,Wikimedia category
Q9308102,,Q4167836,Wikimedia category
Q10072010,,Q4167836,Wikimedia category
Q10810884,,Q11266439,Wikimedia template
Q10810896,,Q11266439,Wikimedia template
Q10810906,,Q11266439,Wikimedia template
Q10857017,In the Flesh,Q1983062,episode
Q10861987,Klingon Empire,Q19595246,fictional empire
Q11729803,The Terratin Incident,Q1983062,episode
Q11756023,Wikipedia:WikiProject Star Trek,Q4234303,WikiProject
Q11774134,"More Tribbles, More Troubles",Q1983062,episode
Q11950706,T'Pau,Q95074,fictional character
Q12036402,Meridian,Q1983062,episode
Q12295040,,Q4167410,Wikimedia disambiguation page
Q12480289,,Q13406463,Wikimedia list article
Q13269507,Category:Low-importance Star Trek articles,Q4167836,Wikimedia category
Q13346037,Category:Seasons of Star Trek: Voyager,Q4167836,Wikimedia category
Q13411729,Template:Star Trek ships named Enterprise,Q11266439,Wikimedia template
Q14296686,Nero,Q95074,fictional character
Q14330372,Template:Star Trek film crew,Q11266439,Wikimedia template
Q14402822,Template:Star Trek TNG S1,Q11266439,Wikimedia template
Q14411042,Template:Star Trek DS9 S2,Q11266439,Wikimedia template
Q14411043,Template:Star Trek DS9 S3,Q11266439,Wikimedia template
Q14411045,Template:Star Trek DS9 S5,Q11266439,Wikimedia template
Q14411047,Template:Star Trek DS9 S6,Q11266439,Wikimedia template
Q14411051,Template:Star Trek TNG S4,Q11266439,Wikimedia template
Q14411052,Template:Star Trek TNG S5,Q11266439,Wikimedia template
Q14906907,,Q95074,fictional character
Q15103551,V.E. Mitchell,Q5,human
Q15365841,Category:Star Trek element redirects to lists,Q4167836,Wikimedia category
Q15732184,Daniels,Q95074,fictional character
Q15850703,,Q11424,film
Q16608551,,Q4167410,Wikimedia disambiguation page
Q16744043,Juggernaut,Q1983062,episode
Q16744066,Infinite Regress,Q1983062,episode
Q16951231,Star Trek: New Earth,Q571,book
Q16992631,List of Star Trek starships named USS Enterprise,Q13406463,Wikimedia list article
Q17654944,"Majel Barrett-Roddenberry, wife of 'Star Trek' creator dies of cancer at 76",Q17633526,Wikinews article
Q17876836,,Q17633526,Wikinews article
Q18154557,Star Trek: Khan,Q3297186,limited series
Q18173397,,Q15632617,fictional human
Q18533645,spacecraft in Star Trek,,
Q18754912,List of Star Trek: The Original Series cast members,Q13406463,Wikimedia list article
Q18998790,,Q11266439,Wikimedia template
Q19767686,Template:Star Trek films,Q11266439,Wikimedia template
